-0.636670 1.782298  -0.710805 1.703739  -0.583170 1.896936  0.554484  
-0.652193 1.769685  -0.724726 1.689627  -0.599775 1.886072  0.653166  
-0.667460 1.756765  -0.738379 1.675223  -0.616096 1.874965  0.743532  
-0.682467 1.743543  -0.751724 1.660576  -0.632134 1.863583  0.827082  
-0.697205 1.730023  -0.764762 1.645693  -0.647897 1.851867  0.909570  
-0.711670 1.716211  -0.777505 1.630541  -0.666109 1.837767  1.494887  
-0.725856 1.702112  -0.789952 1.615121  -0.678978 1.827477  1.129550  
-0.739757 1.687734  -0.802100 1.599439  -0.696804 1.812614  1.678091  
-0.753368 1.673080  -0.813908 1.583561  -0.711611 1.799672  1.534570  
-0.766682 1.658157  -0.825441 1.567410  -0.726154 1.786471  1.392719  
-0.779695 1.642971  -0.836607 1.551090  -0.740524 1.772896  1.231331  
-0.792402 1.627529  -0.847461 1.534519  -0.754499 1.759169  1.089627  
-0.804797 1.611835  -0.857988 1.517717  -0.768456 1.744956  0.894943  
-0.816876 1.595896  -0.868156 1.500762  -0.784314 1.728113  0.475216  
-0.828634 1.579720  -0.878023 1.483558  -0.795150 1.716141  0.582605  
-0.840066 1.563311  -0.887544 1.466172  -0.808130 1.701299  0.411738  
-0.851167 1.546677  -0.896705 1.448610  -0.820973 1.686041  0.639981  
-0.861934 1.529823  -0.905501 1.430878  -0.833379 1.670715  0.869915  
-0.872362 1.512758  -0.913947 1.412997  -0.845474 1.655208  1.108663  
-0.882446 1.495488  -0.922060 1.394905  -0.857543 1.639362  1.420659  
-0.892183 1.478018  -0.929827 1.376628  -0.868997 1.623688  1.346966  
-0.901569 1.460358  -0.937211 1.358242  -0.882018 1.604752  0.754840  
-0.910600 1.442513  -0.944195 1.339785  -0.892909 1.588104  0.573227  
-0.919273 1.424491  -0.950847 1.321130  -0.903511 1.571300  0.960225  
-0.927583 1.406298  -0.957132 1.302330  -0.913692 1.554563  1.351185  
-0.935528 1.387943  -0.963049 1.283390  -0.923560 1.537581  1.140652  
-0.943105 1.369433  -0.968600 1.264306  -0.933136 1.520346  0.819473  
-0.950309 1.350776  -0.973735 1.245262  -0.942469 1.502777  0.887182  
-0.957139 1.331978  -0.978517 1.226051  -0.951405 1.485088  1.231920  
-0.963592 1.313048  -0.982918 1.206731  -0.959934 1.467424  0.859375  
-0.969664 1.293991  -0.986938 1.187306  -0.968241 1.449459  1.163060  
-0.975355 1.274817  -0.990574 1.167785  -0.976034 1.431624  0.894606  
-0.980660 1.255533  -0.993825 1.148249  -0.983506 1.413405  1.119457  
-0.985580 1.236146  -0.996690 1.128664  -0.990685 1.394906  1.151495  
-0.990110 1.216666  -0.999164 1.109010  -0.997577 1.376244  1.000552  
-0.994250 1.197099  -1.001245 1.089289  -1.005082 1.354629  0.999310  
-0.997998 1.177453  -1.002934 1.069514  -1.011216 1.335705  NaN       
-1.001352 1.157737  -1.004243 1.049768  -1.015012 1.323235  NaN       
-1.004311 1.137957  -1.005172 1.029974  -1.021137 1.301242  NaN       
-1.006874 1.118123  -1.005705 1.010178  -1.024419 1.288653  NaN       
-1.009039 1.098242  -1.005840 0.990355  -1.029923 1.265924  NaN       
-1.010807 1.078322  -1.005576 0.970543  -1.034183 1.246595  NaN       
-1.012176 1.058370  -1.004938 0.950763  -1.038000 1.227380  NaN       
-1.013145 1.038395  -1.003911 0.930917  -1.041402 1.208088  NaN       
-1.013715 1.018405  -1.002498 0.911167  -1.044499 1.188488  NaN       
-1.013885 0.998408  -1.000685 0.891433  -1.047271 1.168788  NaN       
-1.013655 0.978410  -0.998469 0.871717  -1.049632 1.149060  NaN       
-1.013025 0.958422  -0.995862 0.852066  -1.051610 1.129366  NaN       
-1.011996 0.938449  -0.992865 0.832455  -1.053231 1.109894  NaN       
-1.010567 0.918501  -0.989486 0.812975  -1.054453 1.090266  NaN       
-1.008740 0.898585  -0.985700 0.793528  -1.055307 1.070568  NaN       
-1.006515 0.878709  -0.981517 0.774153  -1.055822 1.050630  NaN       
-1.003892 0.858882  -0.976950 0.754873  -1.055918 1.027724  NaN       
-1.000874 0.839111  -0.971997 0.735667  -1.055590 1.008289  NaN       
-0.997461 0.819403  -0.966659 0.716538  -1.054890 0.988458  NaN       
-0.993654 0.799768  -0.960957 0.697623  -1.053789 0.968594  NaN       
